"Costl_Arsol","Blue","Green","Yellow","Red","VRE2","NIR1"
0.0229641191568627,0.0291778327377049,0.0576033275070423,0.0416426370980392,0.0534423664375,0.512830492153846,0.593683206555556
0.0231753140392157,0.0295229401639344,0.0582332952112676,0.0421477083137255,0.0540252029375,0.511655523576923,0.592058996805556
0.023424443372549,0.0298439799016393,0.0586989005633803,0.0424751758235294,0.054144497875,0.512833929423077,0.592813580638889
0.0315872842156863,0.0392281643114754,0.0832710132253521,0.060930918254902,0.079056572625,0.596801384423077,0.668280797277778
0.0297101845882353,0.0371138120163934,0.0785612915211268,0.0572443528627451,0.074469444,0.590227490692308,0.663418227111111
0.0299425624705882,0.0373754306557377,0.079058634084507,0.0574405723921569,0.0746692565,0.594157412615385,0.667055433666667
0.0283412459803922,0.0352740206557377,0.0743491034366197,0.0541547081176471,0.0708066045625,0.579966235153846,0.654317485277778
0.0286674028627451,0.0356352426557377,0.075361966084507,0.0544788163529412,0.0708467413125,0.591820128384615,0.666528736805556
0.0287578837058824,0.0358597298032787,0.0760404795492958,0.0549218081764706,0.07150425025,0.591393342923077,0.665604986833333
0.0286428503921569,0.0358686323934426,0.0761831144225352,0.0552742491568627,0.0719636534375,0.587204203,0.661311186527778
0.0285183210392157,0.0356603662786885,0.0752998144929578,0.0548964774509804,0.071691756875,0.583609001307692,0.658369566777778
0.029322618745098,0.0364302872786885,0.0767574229859155,0.055971016745098,0.0730833889375,0.587853286423077,0.662796404527778
0.0283177583137255,0.0354263188688525,0.0744585662957746,0.054304539254902,0.0707503779375,0.580516529653846,0.655226108
0.0413551156862745,0.0539048068196721,0.0900764442535211,0.0850682478235294,0.1209973685,0.350289769923077,0.421235362527778
0.040703776627451,0.0527920837377049,0.088776338028169,0.0836617002745098,0.1191175088125,0.348275029538462,0.419330548555556
0.0416189356862745,0.0541127040655738,0.0906631267323944,0.085523105254902,0.121631551375,0.352095134076923,0.423324723027778
0.0420560179215686,0.054565358,0.0909641204507042,0.0857998100196078,0.1221927924375,0.353296553,0.424925459083333
0.0421155975490196,0.0553415236557377,0.0924410425915493,0.0871116950588235,0.1242219389375,0.359509639346154,0.430422094361111
0.0423443340196078,0.0555201155901639,0.0921334592676056,0.0870587439803922,0.1239841915625,0.355217857307692,0.426428107166667
0.0415132623921569,0.0542817759344262,0.0899847692112676,0.0853377759607843,0.121395462625,0.347379415,0.418238954583333
0.0415034251568627,0.0545779949180328,0.0906721477746479,0.0858276781568627,0.122156396375,0.349516028230769,0.419971385833333
0.0415200886078431,0.0546411930327869,0.0907688272112676,0.0860105092745098,0.122363427625,0.349171809307692,0.419348567888889
0.0402535927843137,0.0529565424590164,0.0881192236338028,0.0835275246470588,0.1188008135625,0.340629522038462,0.410447525416667
0.0636837706666667,0.0891580402786885,0.160751861408451,0.137592143745098,0.2023864325,0.699343372423077,0.784368629055556
0.0633900179607843,0.0890117903934426,0.160748527788732,0.137664726117647,0.202670004875,0.700202927461538,0.785312917083333
0.0638240183333333,0.089583570852459,0.160490075295775,0.137984710333333,0.203634809375,0.697756041153846,0.783016544944444
0.0647913759607843,0.0908225092131148,0.161033577169014,0.13899221345098,0.2050262068125,0.696076087384615,0.780273514138889
0.0650327530196078,0.0911361362786885,0.160767162704225,0.139133898372549,0.205457798875,0.694492308846154,0.778783139055556
0.0653929957647059,0.0916767246393443,0.161216612704225,0.139542479,0.2057344341875,0.694005517346154,0.778409902527778
0.0656060148627451,0.0917473340819672,0.160066685915493,0.13895495654902,0.2055719141875,0.689720549269231,0.774073532972222
0.0655759569803922,0.0917971983770492,0.159797419661972,0.138720745529412,0.2049420253125,0.685754262884615,0.769410586194444
0.065223391627451,0.0913691835737705,0.159396140647887,0.138198627882353,0.204235084125,0.684618970615385,0.767832855944445
0.0655712816078431,0.0917935203770492,0.160213059788732,0.138944034392157,0.2051378428125,0.686064719115385,0.769610001
0.0651844221176471,0.0816599576721311,0.181980747225352,0.143649981509804,0.19729811125,0.745038784730769,0.839133308416667
0.0663668179803922,0.0830322574262295,0.184157302746479,0.145909698215686,0.2002078524375,0.747127278461538,0.841378660472222
0.0659320243529412,0.0825829472786885,0.183512634985915,0.145353507235294,0.1994173996875,0.746347100192308,0.840902353194444
0.065611710745098,0.082179667442623,0.182612989169014,0.144453750941176,0.198092098375,0.744940117307692,0.839871204416667
0.0662012001176471,0.082915747147541,0.183623586830986,0.145505093843137,0.199294959125,0.745331234384615,0.839757637944444
0.0650391970784314,0.0815392465245902,0.182304913084507,0.143999995117647,0.1976149606875,0.746408258769231,0.841258441527778
0.0663997482941176,0.0832446760327869,0.184038955126761,0.14589384972549,0.1997130319375,0.7463641395,0.841095640944444
0.0661325746862745,0.0830023183114754,0.184259309591549,0.14614952827451,0.2001365031875,0.747944332230769,0.842749169361111
0.0667729896470588,0.0837140141639344,0.185826118126761,0.14765790027451,0.2020485305,0.750551032307692,0.846360551583333
0.066587235254902,0.0836301492131147,0.185680055760563,0.14748184572549,0.2019562655625,0.750440573384615,0.845617437333333
0.124237967627451,0.161532656606557,0.219416291014084,0.253335013333333,0.32789942225,0.429991876615385,0.538916122
0.12438795645098,0.161888520918033,0.220346589521127,0.254231858,0.3297259429375,0.4341344715,0.543326722027778
0.123766141627451,0.161180941393443,0.219707801140845,0.253272126843137,0.32839538225,0.434247437807692,0.542820970361111
0.123229572137255,0.160631337180328,0.219278647253521,0.252406218196078,0.327424208375,0.437100771346154,0.545661996583333
0.122699826529412,0.159877995327869,0.218603213394366,0.251212629960784,0.3256273001875,0.437623612076923,0.545755722222222
0.122331549803922,0.159276822786885,0.217658036183099,0.250265543,0.3244263923125,0.435542135153846,0.543604635111111
0.12241582227451,0.159313465786885,0.217530793873239,0.250344714647059,0.3244771458125,0.434097521423077,0.542197536583333
0.122303584431373,0.159265658934426,0.217370124126761,0.250286156431373,0.324727057125,0.433994526615385,0.542383406944444
0.122965196470588,0.16001494095082,0.218206801746479,0.251217820509804,0.3259509801875,0.434409624538462,0.542957612472222
0.122987896862745,0.160056354065574,0.218296856577465,0.251417860627451,0.32627728475,0.434133082653846,0.542519530888889
0.138888293607843,0.172165713754098,0.225145529633803,0.251551430980392,0.312329481,0.412523631423077,0.515936303138889
0.138840076882353,0.172115410016393,0.225853807352113,0.251672018901961,0.3122865038125,0.418337862846154,0.521881273361111
0.138296219392157,0.171568183819672,0.225218071211268,0.25125443972549,0.31178125625,0.416429375230769,0.519537460638889
0.138156216745098,0.171336601163934,0.22491158871831,0.25087726,0.3113405810625,0.415946479153846,0.518855794861111
0.138543831627451,0.171577405081967,0.225370876042254,0.250814192294118,0.311006223625,0.418918944384615,0.522280468027778
0.13868798072549,0.171741860704918,0.225338541267606,0.250838615392157,0.311054811125,0.417807703076923,0.521052350111111
0.137691014058824,0.171129695721311,0.225380523352113,0.251278970843137,0.3116774809375,0.418501672346154,0.521289772833333
0.137436531980392,0.170820529,0.22475832384507,0.250911193745098,0.3112633733125,0.415712962653846,0.518180007166667
0.137363962784314,0.170669202065574,0.22471201328169,0.250793112490196,0.311250480875,0.416629951423077,0.519454476361111
0.137188355196078,0.170416223131148,0.224204479323944,0.25043971545098,0.31075960825,0.414381166230769,0.516966274527778
0.0417435301960784,0.0520403898852459,0.134654634676056,0.102453569901961,0.1493402175,0.678280506153846,0.786810930722222
0.0416070682745098,0.0518746650327869,0.134965492690141,0.102441382803922,0.1494831194375,0.681294504615385,0.790157412388889
0.0415269408235294,0.0517324404754098,0.134647348676056,0.102230605137255,0.1492894655,0.680411535346154,0.789617653138889
0.0410517330392157,0.0511530017213115,0.134443660267606,0.101742024862745,0.1487130806875,0.683340081846154,0.793090075972222
0.0409886881960784,0.0510801116393443,0.134757996873239,0.101791821019608,0.14906778675,0.686711932653846,0.797160276111111
0.0411312298823529,0.0513146948688525,0.134996079816901,0.102140421745098,0.149393111375,0.685773624230769,0.796181769166667
0.0408502536470588,0.0510652210819672,0.134326925028169,0.101746595745098,0.1488753083125,0.683182332153846,0.793396570777778
0.0408369667254902,0.0509530142131148,0.134347549732394,0.101712821019608,0.148779703,0.684889298461538,0.795813386944444
0.040459943745098,0.0506806151803279,0.134016483521127,0.101291683843137,0.148333849875,0.685018761846154,0.795387912638889
0.0407208467254902,0.0508644940655738,0.133886829112676,0.101315848392157,0.1483530428125,0.682981989961538,0.793360208194444
0.0461716421764706,0.0566726262622951,0.099312785887324,0.0815387663333333,0.11007522325,0.557825804576923,0.632336304055556
0.0462189830588235,0.0567270620983607,0.0994108872957746,0.0816238217843137,0.110234780625,0.556904067346154,0.630789327666667
0.0464994915294118,0.056918121147541,0.0994206907887324,0.081869572,0.1104317916875,0.5545087295,0.628318398472222
0.0453860702352941,0.0557629601311475,0.0981277327183099,0.0802320757843137,0.1087105526875,0.5579903565,0.631820072916667
0.0453198521764706,0.0556704516065574,0.0982004894929577,0.0802828511960784,0.1086261508125,0.559170419423077,0.633674197694444
0.0467544905686275,0.0573757215245902,0.0999608558028169,0.0824704591176471,0.111218989375,0.552898721884615,0.626258208611111
0.0471163306078431,0.0577731426229508,0.10028844515493,0.0830298275686275,0.111879574375,0.550537681115385,0.623520625611111
0.0473204993921569,0.0579797077704918,0.100438213042254,0.0832126096470588,0.1122153053125,0.549897677307692,0.623160309638889
0.0469380550980392,0.0575920120327869,0.100120649788732,0.0828093805882353,0.111603425625,0.551370682923077,0.624777062916667
0.0470081264705882,0.0577631471639344,0.100483091915493,0.0831506606862745,0.1121016279375,0.551961858884615,0.625337076305556
0.0507200162352941,0.0671022752459016,0.104321870521127,0.120954197411765,0.1767729663125,0.312675306807692,0.412999260916667
0.0526876398627451,0.0696220057377049,0.10750665156338,0.124991242196078,0.1824290743125,0.317311995961538,0.419493753305556
0.0519585155098039,0.0690916319836066,0.107080699450704,0.124674536568627,0.1823908384375,0.317861218153846,0.419979235472222
0.0516584452352941,0.068826541704918,0.106713490014085,0.124417252941176,0.18246202875,0.318371077269231,0.421186843805556
0.0529366457843137,0.0703988339672131,0.108390688507042,0.126705308921569,0.1855726788125,0.320374011961538,0.424168616722222
0.0528236881176471,0.0703953537540984,0.108375948788732,0.126722392960784,0.185586263125,0.320563207807692,0.424515999583333
0.0531919679215686,0.0707268690491803,0.108787616056338,0.127203560039216,0.1860946889375,0.320716309730769,0.424237648666667
0.0529619500392157,0.0704983917213115,0.108601873197183,0.127105970568627,0.186083178375,0.320931740423077,0.424897567638889
0.0540520452156863,0.0718875238360656,0.110059302887324,0.128614323941176,0.1873723829375,0.320625588115385,0.423974226444444
0.0544413320392157,0.0722931589344262,0.110486415577465,0.129118559254902,0.187922783,0.320987666846154,0.42447783175
0.0246076613137255,0.0301873364918033,0.0683111576197183,0.0491364266862745,0.0648459056875,0.546545416384615,0.636064096555556
0.0248293887647059,0.0305719696721311,0.0684530068309859,0.0492482983137255,0.064785781125,0.548672250884615,0.638361858611111
0.0242704444705882,0.0301173434426229,0.0673552620140845,0.0485555164509804,0.063920451125,0.543323689692308,0.632564466694444
0.0258369640392157,0.0320632509508197,0.0721712689295775,0.0523406801568627,0.0685128485625,0.558633191538462,0.647636826722222
0.0279880881960784,0.0352245990327869,0.080561076915493,0.0599140913333333,0.07807343525,0.581562812692308,0.671105078472222
0.0276490839607843,0.0348119590983607,0.0780880102957747,0.0581444851960784,0.07575298925,0.573075126769231,0.6630395465
0.0271220904509804,0.0344513936557377,0.0781117187042254,0.0581742455294118,0.0759011128125,0.575487919384615,0.665959253527778
0.0264701938431373,0.0334660295737705,0.0746595828309859,0.0553152750392157,0.0719801404375,0.571134389615385,0.66262805
0.0259635322352941,0.0329161643606557,0.0747064246197183,0.0550331532352941,0.071968226625,0.570949746384615,0.662110737166667
0.025584315372549,0.0324498208196721,0.0729855494507042,0.0534303122745098,0.0699988476875,0.569173664115385,0.660405595138889
0.071326818627451,0.11670941457377,0.191746790605634,0.162594067431373,0.198366509375,0.650446888807692,0.722910510166667
0.0714716862156863,0.117173738229508,0.191991525704225,0.163139736,0.1989519810625,0.650311939269231,0.722159730083333
0.0714526432745098,0.116980022868852,0.191694886971831,0.162949956176471,0.1987097675,0.648732326,0.72104709375
0.0718309735490196,0.117550197508197,0.191956601267606,0.163429424823529,0.1992017515625,0.647559265153846,0.719596670722222
0.0720677751960784,0.117892346655738,0.192290013408451,0.163901910647059,0.199884302625,0.646796245730769,0.719628037916667
0.0706587769019608,0.115167555442623,0.189741945507042,0.161523129980392,0.19788705875,0.643956708769231,0.7174163935
0.069782947627451,0.113343044196721,0.188039051647887,0.159868016470588,0.1965356444375,0.642160543038461,0.715736302694444
0.0707530753921569,0.115194525786885,0.18963153556338,0.161550556627451,0.1979260338125,0.641629411692308,0.714873958388889
0.0708134070392157,0.115581786360656,0.190007427239437,0.161910596882353,0.1982553618125,0.639724635961539,0.7127435885
0.0708135799803922,0.115560523704918,0.190016630014085,0.161959361588235,0.1983518029375,0.639461565769231,0.712429359583333
0.0441685916862745,0.0596505011311475,0.124641563450704,0.0938779133333333,0.1255396056875,0.696235249346154,0.767132594722222
0.0444815693529412,0.0599332311967213,0.124871659704225,0.0943990602156863,0.1258931354375,0.691979849153846,0.762719505555556
0.0444619441568627,0.0601349260655738,0.125458883084507,0.0948115779803922,0.126560076375,0.693536756153846,0.763814245888889
0.044787070745098,0.0606430377213115,0.127068521816901,0.0960869765882353,0.128078592375,0.697877537384615,0.767639923972222
0.0448591484705882,0.0604133306885246,0.12526030856338,0.0950783774705882,0.1263824551875,0.681161651230769,0.750303968861111
0.0451956085490196,0.0608821590655738,0.125881048746479,0.0957447444509804,0.1271854220625,0.679580295230769,0.747800134888889
0.045142151372549,0.0608518415573771,0.125671719323944,0.095719964254902,0.1269643273125,0.676478719038462,0.744979951166667
0.0462647658823529,0.0624032514918033,0.129732340056338,0.0985604228823529,0.1307815954375,0.697482961923077,0.767353859444444
0.0463028476078431,0.062377284852459,0.129912486140845,0.0985493480980392,0.130960353625,0.701428665192308,0.771536291583333
0.0457590774901961,0.0617593793606557,0.128649035605634,0.097542438745098,0.1296085345625,0.695791831307692,0.765289196
0.0440273276470588,0.0585370572622951,0.110174644492958,0.111739241196078,0.16246891075,0.384098216115385,0.5015884305
0.0443306973333333,0.0589974384590164,0.110340824760563,0.112779890823529,0.1638641115,0.382878636307692,0.500719902222222
0.0443273222352941,0.0588971601803279,0.110148304690141,0.112554981784314,0.1637071219375,0.3824795705,0.50025189075
0.044448195372549,0.0589995707704918,0.110499437577465,0.112629838588235,0.1635728265,0.383315435615385,0.500992620027778
0.0441580369803922,0.0587298158688525,0.10994165556338,0.112268762058824,0.1633385199375,0.382235359230769,0.500096792777778
0.0446185314705882,0.0593210569508197,0.110415767323944,0.113168493921569,0.16456583225,0.381795979307692,0.499692603611111
0.0446256443921569,0.0593684468360656,0.110598862676056,0.113158788333333,0.1644569245625,0.382741979153846,0.500619120888889
0.0443843317647059,0.0591292549344262,0.109891233,0.112816771352941,0.1642170866875,0.381350417884615,0.499694314888889
0.0444859926078431,0.0594698393114754,0.110072635070423,0.113515175862745,0.165506322125,0.381265100730769,0.499788276944444
0.0449140239411765,0.0598759345573771,0.110571669929577,0.114195270901961,0.16640864675,0.383105073307692,0.501649602916667
0.0340622866470588,0.040594540852459,0.0900604455774648,0.0650538697647059,0.0918504236875,0.7108206815,0.806314661666667
0.0336792250588235,0.0402004470655738,0.0890479113239437,0.0641885636666667,0.09051145075,0.707347957807692,0.802892349111111
0.0342484969411765,0.0409208319836066,0.0896797405492958,0.0646701931764706,0.0903350945,0.707622323,0.802866990527778
0.0332397237058824,0.0397429355245902,0.0868031276760563,0.0626082161568627,0.087062309625,0.695781552461538,0.79165707075
0.0321104331176471,0.0384282719836066,0.0837840892676056,0.0604122871372549,0.083901052625,0.688000888730769,0.784670836638889
0.0320786259803922,0.0385090329672131,0.0842199140422535,0.0608449960980392,0.0844257720625,0.688417159038462,0.784637416055556
0.0326136260980392,0.0390801104262295,0.0846872915492958,0.0614872358235294,0.084844603375,0.68730705,0.783776531583333
0.0331843256470588,0.0396931820983607,0.083335371028169,0.0603791475490196,0.0811410744375,0.677884134269231,0.773787543277778
0.0323706321960784,0.0387831377868852,0.0822125540985915,0.0593216077843137,0.080242933875,0.676144929307692,0.772157111555556
0.0320206396862745,0.0381510613114754,0.0803004150704225,0.0578749834117647,0.0783613803125,0.669741170346154,0.765001503111111
0.0339029772745098,0.0400685893934426,0.103533696647887,0.0766234161568627,0.1335180485,0.799403290307692,0.901623814055556
0.0344478420392157,0.0412803864590164,0.105841236366197,0.0788498430980392,0.13518642575,0.788037970807692,0.888230986611111
0.0337451490980392,0.0401687653278689,0.103629386732394,0.0768032627058823,0.1332296126875,0.791134948923077,0.892155270166667
0.0341396371568627,0.0405382438032787,0.103966249211268,0.077256203372549,0.13414068675,0.792801075961538,0.894303089694444
0.0339455341764706,0.0402948910327869,0.103663158605634,0.0769070223333333,0.1336628044375,0.793521305615385,0.894567322305556
0.034439946627451,0.0412046705409836,0.105687949760563,0.0786886353529412,0.135188320875,0.788300898615385,0.88780769
0.0347980311764706,0.0419687333934426,0.107251557380282,0.0801360509803922,0.1365243204375,0.784456994807692,0.884070978611111
0.0337993561960784,0.0404108283442623,0.104557358295775,0.077565678,0.133577830375,0.793193164923077,0.894249359305556
0.0338853765882353,0.0406781883770492,0.10542065115493,0.0780842413137255,0.133908482875,0.793494433923077,0.894334636277778
0.0339834704901961,0.0407674257213115,0.105636039352113,0.0783794119607843,0.1342361319375,0.792256906115385,0.893219782444444
0.0469254992352941,0.076752444147541,0.122172555042254,0.132781996745098,0.1731794021875,0.315375723423077,0.406201753111111
0.0450373056862745,0.0738912799344262,0.11875639343662,0.129694719254902,0.170577815,0.313816074153846,0.405821826472222
0.0468175109019608,0.0761271094918033,0.120711353985915,0.131307051568627,0.1709879460625,0.3113250775,0.402262571138889
0.0493809181568627,0.0807881430163934,0.126553116971831,0.137696234705882,0.1777529089375,0.318027214461538,0.409271520972222
0.0387886166470588,0.0626909509016393,0.104989032112676,0.115399647117647,0.1557245159375,0.295795532807692,0.388260082305556
0.0403600102745098,0.0634457162786885,0.105413531380282,0.114296813960784,0.1529703466875,0.292634759230769,0.382465534833333
0.0380759238823529,0.0580225716721312,0.0998884816619718,0.106760240666667,0.1458083196875,0.293048573730769,0.381561466722222
0.0378901258431373,0.0594123004262295,0.101291132690141,0.109534738431373,0.1491202098125,0.2950600105,0.38549688175
0.039803884254902,0.064113914852459,0.107025083985915,0.116731932137255,0.1570825484375,0.301332781384615,0.393142927722222
0.0393200288823529,0.0630936008360656,0.105888436732394,0.115392193607843,0.155696219,0.29998762,0.391524259
