"Blue","Green","Red","VRE2","NIR1"
0.050496401056338,0.0870321732839506,0.0535229203278689,0.319826611829268,0.493613097553191
0.0180057986760563,0.0364047355061728,0.0306480699344262,0.14307453,0.245889060808511
0.0192359104647887,0.0371457589259259,0.0304131589344262,0.140931205756098,0.219651056531915
0.0343583050140845,0.0675553131851852,0.0568987328360656,0.27386389502439,0.412303628106383
0.0237679562957746,0.041623054962963,0.0262253424098361,0.24550927802439,0.476305152099291
0.0288025555915493,0.0536158118641975,0.031811130704918,0.314462400414634,0.568942679049645
0.0351457985492958,0.0526076855925926,0.0414438846229508,0.207753460878049,0.348585957758865
0.0222693033943662,0.037844124617284,0.0247510034918033,0.228576816731707,0.427962771070922
0.0228182398732394,0.046210246345679,0.0282799271639344,0.266919535804878,0.476222973723404
0.0241573573661972,0.0495438799382716,0.0277883215245902,0.23871817102439,0.397828420886525
0.0306680804507042,0.0492693163333333,0.0382883604098361,0.22547511404878,0.40899925287234
0.0292392974084507,0.0464756203703704,0.0332189144098361,0.216221873317073,0.398820902737589
0.0244269842957746,0.0472355110740741,0.0349123421803279,0.196143183365854,0.334023897787234
0.0414923070985916,0.0761717811728395,0.0504714257377049,0.291952834878049,0.478380637822695
0.0223027844929577,0.0514366387901235,0.0281574088360656,0.257536071707317,0.462514790156028
0.0203806910140845,0.0349600944567901,0.0252093518360656,0.180695950926829,0.321575601248227
0.0270077252253521,0.052394701345679,0.0307161777704918,0.212748191585366,0.354080453
0.0394529814084507,0.057129142962963,0.0452019668196721,0.19128704902439,0.312464966886525
0.0553425549014085,0.118590250814815,0.075261498295082,0.448178150829268,0.776296695404255
0.0476961738028169,0.096302249691358,0.0703401996557377,0.381402759463415,0.710423477780142
0.0823295193943662,0.127418035839506,0.0998893030819672,0.400285635439024,0.722036674042553
0.0784723002535211,0.13893697717284,0.0987601487213115,0.495561153463415,0.893142144836879
0.0848840496478873,0.139208176728395,0.117728061622951,0.436861208121951,0.762946715723404
0.0729311648169014,0.130710048234568,0.101438753442623,0.466944922243902,0.859660862134752
0.0690807597746479,0.123544411320988,0.102403058213115,0.406749489341463,0.711612182787234
0.0391110941549296,0.0794688224320988,0.0523701614918033,0.339466586926829,0.63889351558156
0.0618831071971831,0.101966141469136,0.093229984,0.279064862780488,0.434141371319149
0.0652915979295775,0.131605323777778,0.107566079606557,0.380892578780488,0.558793364475177
0.0493518252535211,0.0893602688271605,0.0851128115737705,0.246459511121951,0.373839653652482
0.0636834778169014,0.098831656654321,0.0854132824426229,0.242192244926829,0.358147226879433
0.0527574083098592,0.0960500614197531,0.0935138813606557,0.277969983585366,0.423488159439716
0.0369070733239437,0.0710514949012346,0.0550480462295082,0.215857045414634,0.328624359539007
0.0293211282535211,0.0650209298888889,0.0554137511147541,0.265567995536585,0.47054571051773
0.0366495620140845,0.0714487362098765,0.0572770743278689,0.281958406512195,0.507126276978723
0.0442366563380282,0.0750744894691358,0.0698051485409836,0.269561118463415,0.520653534985816
0.055428269,0.0874963865679012,0.0728242267540984,0.306461247073171,0.589174315184397
0.0542027756338028,0.114129451345679,0.0892207285409836,0.32523075097561,0.468323922851064
0.0610261555211268,0.126194473493827,0.100908925852459,0.401841895097561,0.617516648638298
0.0548532688169014,0.0904012827160494,0.073997075295082,0.267866454195122,0.421896739375887
0.0759831588028169,0.139899926753086,0.148862298409836,0.34521314895122,0.473361394468085
0.0685075993098592,0.124239477296296,0.119091835655738,0.305858674609756,0.421668789163121
0.0877080080704225,0.142608591777778,0.171146027081967,0.318882494219512,0.437452622787234
0.0787547549577465,0.145311677382716,0.152309523770492,0.357630498219512,0.490405044262411
0.0947506988169014,0.157943800419753,0.17180669204918,0.339978590560976,0.448165455014184
0.0673186571126761,0.135299113024691,0.131182643819672,0.332406984756098,0.441375973205674
0.0429192587605634,0.0669052257037037,0.0624622021639344,0.235363888243902,0.524264875751773
0.0329453180985916,0.0543852063950617,0.0394811537868852,0.265283979414634,0.648577838333333
0.0266256747605634,0.0458404716419753,0.0281228144754098,0.21258229397561,0.485981571170213
0.0361616738732394,0.067651434345679,0.0442189020819672,0.307029900853659,0.666590841907801
0.0291665011830986,0.0600981872345679,0.036842161147541,0.291440704902439,0.600920343014184
0.0279150124788732,0.0580190691111111,0.0413417544918033,0.217890725756098,0.413962796595745
0.0468835172816901,0.0694649028518518,0.0511373631147541,0.263848369804878,0.573459421049645
0.056621216915493,0.0822367224567901,0.0621820276721312,0.258604155195122,0.517263768411347
0.0359724947746479,0.0611646825555556,0.0376794851311475,0.238431217341463,0.492787959014184
0.0557820563521127,0.092029146,0.0600963957704918,0.338658448317073,0.653284592212766
0.0369870173661972,0.0763799722098765,0.0486883064262295,0.302721595731707,0.530055150921986
0.0418528342253521,0.0761525128641975,0.0530219466393443,0.303455436414634,0.575876892524823
0.0595737766338028,0.0999024732592593,0.084252963147541,0.301758044731707,0.508846790205674
0.0389258713943662,0.0839867635061728,0.0590514987213115,0.302491573804878,0.513751925496454
0.0353605407464789,0.0765817847654321,0.0432296471147541,0.315715788926829,0.565954832574468
0.0387824777042254,0.0649595729012346,0.052669304147541,0.225126585512195,0.416612970134752
0.0498947444507042,0.0836466084320988,0.0625132849344262,0.294156322634146,0.53764302535461
0.0440765925070423,0.0831805242469136,0.0728736030655738,0.260874364731707,0.427174399234043
0.0536802787042253,0.0952306792962963,0.0700894128360656,0.297508402951219,0.49176017658156
0.0412178446901408,0.0713977192962963,0.0574038954262295,0.249831909414634,0.459577863404255
0.0344763924225352,0.0606602704814815,0.0506418134590164,0.216319716634146,0.404790502205674
0.048563128028169,0.0891884885802469,0.0595739118852459,0.324742205243902,0.572706245673759
0.0285043962253521,0.0652677732839506,0.038280773,0.258178634707317,0.459948907808511
0.0271650713661972,0.052286805654321,0.039057559557377,0.196246506463415,0.352248693602837
0.031071608056338,0.0653941835061728,0.0500902662295082,0.234211391804878,0.390174732475177
