"Blue","Green","Red","NIR1"
0.0324319006619718,0.0730347875081967,0.0319294151690141,0.59429995629771
0.0325516787183099,0.0735825110491803,0.032235668,0.60682258548855
0.0313588493380282,0.0720587981639344,0.0310937387323944,0.602338436854962
0.0331023866478873,0.0748445755409836,0.0331378999295775,0.614492683923664
0.0329103098169014,0.0747799994918033,0.0332692342816901,0.618330450274809
0.0324033075774648,0.0734251177540984,0.0326219024788732,0.613217647267176
0.0326267427887324,0.0744767656721311,0.0329732126338028,0.619758539244275
0.032537725971831,0.0743249155409836,0.0330942337464789,0.608995151206107
0.0314695805211268,0.0720089311147541,0.0317079805070423,0.602493188694657
0.0313363936901408,0.0718654851147541,0.0324432085352113,0.596403018770992
0.039558096971831,0.0952895314262295,0.0412061181830986,0.722775177030534
0.0393720054788732,0.0958942914754098,0.0411946991267606,0.722477194526718
0.0388664221690141,0.094319520147541,0.040550687,0.720539219770992
0.0381679770140845,0.0922578751967213,0.0397276098450704,0.721973382763359
0.0385577056619718,0.0932263501639344,0.0401498142253521,0.724371966969466
0.0382638773380282,0.0928360160491803,0.0399341589014085,0.722442022175573
0.0380717381126761,0.0925250142459016,0.0397760681690141,0.721718158167939
0.0380934887464789,0.0928140551639344,0.039760664028169,0.722397852122137
0.0387065420985915,0.0942337265245902,0.0403789763239437,0.725391361656489
0.0386284651408451,0.0934262021147541,0.0401698092112676,0.722100352984733
0.0485639453380282,0.112687358131148,0.0519747684788732,0.699560460770992
0.0482104990140845,0.112269307803279,0.0513802377887324,0.701677933458015
0.0477343357323944,0.111341950278689,0.0509961431126761,0.701800143618321
0.0476921576760563,0.111267037967213,0.0510860121971831,0.70168761921374
0.0480986968169014,0.111999409491803,0.0515212048591549,0.704443614885496
0.0472877531267606,0.110473760868852,0.0504712686760563,0.700835912419847
0.0474129333380282,0.110632926229508,0.0506182558450704,0.701047267045802
0.0474103373802817,0.110547586672131,0.0505679544647887,0.700787559282443
0.0484544674225352,0.113030883836066,0.0519159684507042,0.704660551389313
0.048451317,0.113931008704918,0.0519904270985916,0.710400853992366
0.0440334844929577,0.0907717551967213,0.0471323118309859,0.645854204442748
0.0449726344225352,0.0919303674754098,0.0487015937183099,0.646715519465649
0.0438467587464789,0.0895116009508197,0.0463980335915493,0.644316639030534
0.0419081091126761,0.0850872217704918,0.0436515749577465,0.625580643053435
0.0452208147464789,0.0929324186557377,0.0480884963098592,0.657521203091603
0.0454271455774648,0.0932438118196721,0.048314385943662,0.65952178621374
0.044967688971831,0.0927689307213115,0.047858194915493,0.660246722854962
0.0457892056338028,0.0934222373606557,0.0490790150704225,0.656312161900763
0.0464421075492958,0.0944579481147541,0.0495250574225352,0.662602601908397
0.0421559352112676,0.0852182321147541,0.0442321455492958,0.625598890992366
0.0325439711549296,0.0633760232295082,0.0312820135211268,0.563435264267176
0.0321318066619718,0.0625169446557377,0.0309017012676056,0.564888980709924
0.0318648072535211,0.0623617491147541,0.0306613833802817,0.567291398847328
0.0307685263239437,0.0604498042295082,0.0296512608591549,0.565794549145038
0.0308187596197183,0.0603492905409836,0.0296106445915493,0.568526281480916
0.0329303274647887,0.0644506872295082,0.0318144466619718,0.581287291641221
0.0322211780985915,0.0628072637540984,0.0310392836760563,0.581054647374046
0.0307471663802817,0.0601968048852459,0.0295337176478873,0.573739013900763
0.0311191001690141,0.0608311738360656,0.0299161365774648,0.572329513877863
0.0314404191690141,0.0613279117868852,0.0301606826338028,0.573133426938931
0.0415628921126761,0.0879585529344262,0.0422019361830986,0.649407744473282
0.0393318368591549,0.0828481714262295,0.039631141084507,0.644504665725191
0.039622364915493,0.0833122081311475,0.039734878056338,0.648316839572519
0.0373824414507042,0.0783267433114754,0.0376598243380282,0.635381169549618
0.0377753716056338,0.0793669021147541,0.0376065346619718,0.647604228557252
0.0380129366338028,0.0801173809836066,0.0378277752816901,0.646616327877863
0.0380460838309859,0.080279330852459,0.0381472173943662,0.642518138396947
0.0378062392535211,0.0793561294754098,0.0381250078309859,0.639398437610687
0.0386034084788732,0.08088152,0.0389539059014085,0.643744334824427
0.0375356564788732,0.0784493396065574,0.0377953461830986,0.636357642076336
0.05608385,0.0951957620819672,0.0779436915211268,0.391971993419847
0.054957533,0.093858826704918,0.0763817836197183,0.389973350778626
0.0563161941126761,0.0958273730327869,0.0782077278732394,0.393835243122137
0.0567745020704225,0.0960763353606557,0.078656797056338,0.395256948977099
0.0575969017605634,0.0976190330983607,0.0796240337746479,0.401260733526718
0.0577420086901408,0.0972769623278689,0.0799510226619718,0.396986118847328
0.0564350133380282,0.0950786600163934,0.0784968007042254,0.388788861664122
0.0567613382676056,0.0957832433278688,0.0788964590422535,0.390837152954198
0.0568297489295775,0.0958852150163934,0.0791499858873239,0.390297917282443
0.0550794304647887,0.0931413362622951,0.076788115056338,0.381609953603053
0.0929830106619718,0.169872752721311,0.117055613957746,0.751937806946565
0.0928478976478873,0.16988876695082,0.11706417415493,0.75289563210687
0.093386491056338,0.169542232196721,0.118204620098592,0.75042687451145
0.0945713922253521,0.170046804016393,0.119835132830986,0.748168621312977
0.0948577769295775,0.169721100885246,0.120343757830986,0.746680010816794
0.0953834007605634,0.170164172803279,0.120805663830986,0.746107280526718
