"Costl_Arsol","Blue","Green","Red","VRE1","VRE2","VRE3","NIR1","NIR2","WV"
0.0566121300291971,0.0502787307216495,0.0962253605,0.0459826085,0.12375939347619,0.488802313105263,0.638983086655172,0.661676129619718,0.674654749470588,0.653339108035714
0.0568363074233577,0.0504837285876289,0.0965577444130435,0.04614735195,0.124373184190476,0.490736147421053,0.640935023137931,0.663694487971831,0.676800841941177,0.655630831464286
0.0563557187226277,0.0500166119072165,0.0960892812608696,0.0457126801,0.123974846714286,0.490813516894737,0.641474771206897,0.66452391271831,0.677615960647059,0.657452206464286
0.0571234746277372,0.0508128328865979,0.0966962914565217,0.0469399747,0.124784384095238,0.488603277157895,0.637666237172414,0.660558114739437,0.673665918941176,0.650732392071429
0.0578959630072993,0.0515196175154639,0.0977825545652174,0.047342175,0.125902942571429,0.493385030368421,0.643705024793103,0.667032722415493,0.680192807,0.662146889535714
0.0525223938613139,0.0467317396494845,0.0882701489782609,0.0423083923,0.114176693047619,0.464328263842105,0.607783492034483,0.62970332771831,0.642424076941176,0.623812553142857
0.0401053075255474,0.0360476187113402,0.0655185708913043,0.02968417095,0.0832194776190476,0.393490265368421,0.545062324827586,0.567520003260563,0.580289445117647,0.550540183214286
0.0395971049270073,0.0355907812371134,0.0646383311086957,0.0293920989,0.0821081592380952,0.393730841842105,0.546411352172414,0.568942257056338,0.581866908147059,0.550858422214286
0.0393507232773723,0.0353243971649485,0.0645002413695652,0.02910281225,0.0821823896190476,0.395781739105263,0.548764853655172,0.571489077140845,0.5845310145,0.558460785785714
0.0380466388248175,0.034138315,0.0625365613043478,0.02816467175,0.0798565363333333,0.392651765842105,0.546934332931034,0.569992043077465,0.583174998970588,0.555242496714286
0.0380608690364964,0.0341577982680412,0.0624365384130435,0.0281160727,0.079695117,0.394573197263158,0.549559212413793,0.572787786661972,0.585933495441176,0.55733697325
0.0406416651605839,0.036491947927835,0.0666787346086957,0.03022373905,0.084969606952381,0.407843247473684,0.562181945586207,0.585559484147887,0.599042721823529,0.569735255071429
0.0397442875109489,0.0356873377113402,0.0649857455217391,0.02944804685,0.083070082,0.405649922789474,0.561637944551724,0.585435004591549,0.598959250705882,0.576467464821429
0.0379715370218978,0.0340792910206186,0.0622958766086956,0.02807419005,0.0799438436190476,0.398697092105263,0.554342404034483,0.578076771126761,0.591640381941177,0.565724989928571
0.0384240717445255,0.0344857725463918,0.0629351547391304,0.02840610915,0.0806905708095238,0.398322582578947,0.553015172862069,0.576734057239437,0.590199914470588,0.565073616892857
0.0387934981021898,0.0348259899484536,0.0634654850869565,0.0286592266,0.0810165784761905,0.399456300789474,0.553978120172414,0.57740111706338,0.590821669911765,0.564162830928571
0.0529350987445255,0.0466610835154639,0.091171024,0.0401107511,0.118333550380952,0.489989650526316,0.631664172241379,0.653536185922535,0.665985022764706,0.652996202
0.050000075080292,0.044137064,0.0858838172826087,0.03765263565,0.11188320647619,0.480221282473684,0.626364933275862,0.648643023260563,0.661247246764706,0.648112709714286
0.0503771711021898,0.0444713480927835,0.0863615887173913,0.0377442726,0.112340628857143,0.483870264894737,0.630449815068965,0.652408100697183,0.664962449794118,0.650119662857143
0.0474421275474453,0.0419303105876289,0.081182782,0.0357929639,0.106476878,0.468637916052632,0.617201327172414,0.639552402809859,0.652231471588235,0.635686024678571
0.0480437493065693,0.0424167148762887,0.0822768402173913,0.03572770885,0.107092846428571,0.478346301947368,0.629371469482759,0.651739605732394,0.664550000117647,0.647951119607143
0.0484113733722628,0.0427056359690722,0.0830663954130435,0.03594798195,0.108179540714286,0.479092020263158,0.628578156689655,0.650787430535211,0.663402279529412,0.647362638285714
0.0484231096058394,0.0427247912061856,0.0832221006086957,0.0362551424,0.108533005619048,0.475640023421053,0.624294390172414,0.646690553014085,0.659363221264706,0.641887805285714
0.0479700126423358,0.0423863142164948,0.0822410105,0.0362546123,0.107721870571429,0.471775724736842,0.621034944172414,0.64361757171831,0.656292965058824,0.639255161821429
0.0490012119781022,0.0432959045051546,0.0838085611521739,0.0369592381,0.109652209380952,0.475789609263158,0.625341256862069,0.647929842528169,0.660796308705882,0.646894012071429
0.0475614587372263,0.0420684924948454,0.0812776228913043,0.0359071037,0.106439242285714,0.468762831315789,0.617939767034483,0.64052627121831,0.653375603058824,0.637071174142857
0.0636420619416058,0.0596865709484536,0.0968835940217391,0.0751225356,0.153681699666667,0.319883283631579,0.366906627448276,0.398771690021127,0.415062348823529,0.45811900225
0.0625145572262774,0.0585354796391753,0.0955624917391304,0.0735448362,0.151730986952381,0.317791707736842,0.364902634448276,0.396791348887324,0.412983179705882,0.455978981071429
0.0639773126131387,0.0599514666597938,0.0975450851086957,0.07538358755,0.154651313047619,0.321549582789474,0.368666262241379,0.400595514711268,0.416902182588235,0.458569183107143
0.0644021711970803,0.0603921366701031,0.0977880406086957,0.07580229895,0.155194759190476,0.322708735157895,0.369998034448276,0.402236723584507,0.418436472676471,0.463842545357143
0.0653275524233577,0.0612905523402062,0.0993621225217391,0.07671868155,0.157967404428571,0.328538721842105,0.376341614137931,0.408069249521127,0.424056891794118,0.467025729071429
0.0653451888978102,0.0613798097010309,0.0989930750652174,0.0770062422,0.157181487714286,0.324715070263158,0.371951743586207,0.403806814183099,0.419933015823529,0.465350491607143
0.0638412877591241,0.059970334185567,0.096728367173913,0.07566749845,0.153712713238095,0.317322496105263,0.363841356448276,0.395601658978873,0.411701748411765,0.455562910285714
0.064212248890511,0.0603246255360825,0.0974736233695652,0.07609496545,0.154836868857143,0.319460679263158,0.365975399655172,0.397610559992958,0.413683672676471,0.457705067535714
0.064288437350365,0.0603981473298969,0.0975722346086957,0.07634886625,0.155045999809524,0.319279094578947,0.365646587448276,0.397002780380282,0.412915685823529,0.455796839464286
0.0623156064817518,0.0585267373814433,0.0947754940652174,0.0740123435,0.150615212761905,0.311242756631579,0.357075458413793,0.388343914795775,0.404079526823529,0.446637363285714
0.109478470445255,0.100844365103093,0.174224732021739,0.11248842515,0.275246950761905,0.641391085578947,0.723093842068966,0.759385065823944,0.778013953647059,0.8164233965
0.109372136649635,0.100718544505155,0.174245138065217,0.1124310031,0.275624565333333,0.642198942,0.724220831862069,0.760304467197183,0.778877425117647,0.813146162428571
0.109660488306569,0.101167557061856,0.173805763804348,0.1136553171,0.276150627380952,0.640121230947368,0.721572790344828,0.757862178894366,0.776537622411765,0.811788323
0.110639467817518,0.102271164680412,0.174275999869565,0.115304772,0.277232027047619,0.638913053578947,0.719678479344828,0.755567996492958,0.774021021970588,0.808263201321429
0.11076954180292,0.102490242597938,0.173898943869565,0.115862811,0.277449998428571,0.637587602947368,0.718141163413793,0.75402433243662,0.772596310794118,0.808701051035714
0.111270613321168,0.103000278639175,0.174346713608696,0.1163450298,0.277664780333333,0.637075659105263,0.717453332103448,0.753467709316901,0.771998313764706,0.808273032428571
0.110984583372263,0.102897231113402,0.172966524565217,0.1165091006,0.276987928,0.633320743789474,0.713223389551724,0.749164645373239,0.767831251794118,0.80302249225
0.110930870766423,0.102897237113402,0.172617064652174,0.1163918828,0.27600595947619,0.629910160105263,0.708929050034483,0.744677316133803,0.763095869735294,0.798171625678571
0.110513353861314,0.102453385257732,0.172256138043478,0.11583646325,0.275195237952381,0.628847000210526,0.70780574962069,0.743338227852113,0.7617095685,0.7950290415
0.111054852613139,0.102953698041237,0.173139088391304,0.1164735243,0.276246568476191,0.630275371736842,0.70921334662069,0.744976439274648,0.763360347088235,0.799239015642857
0.111899036810219,0.0983812496804124,0.200189615391304,0.10236379855,0.277188937,0.682263035842105,0.768296237241379,0.809924597288732,0.831044206852941,0.890147891285714
0.113465257270073,0.0998661149072165,0.202532904869565,0.10472813455,0.280256006904762,0.684455657210526,0.770333693206897,0.8120835515,0.833335692558824,0.893867885928571
0.112967253145985,0.0993818636907216,0.201877055630435,0.10406328615,0.279488328619048,0.683635122947368,0.769660025241379,0.811468041985915,0.832594881264706,0.892335783071429
0.112406599744526,0.0988895523608247,0.200897517108696,0.10323922125,0.278031310904762,0.682295398052632,0.768445570310345,0.810460003260563,0.831810096852941,0.889300560571429
0.113223317766423,0.0996841097731959,0.201948591434783,0.1043957097,0.279083916238095,0.682624668631579,0.768681097482759,0.810473650788732,0.831600794176471,0.886774028071429
0.111894098927007,0.0983156005154639,0.200629007804348,0.10243929665,0.277994860619048,0.683405073315789,0.770012144758621,0.811873094387324,0.833039010970588,0.89001949175
0.113551161321168,0.0999996973402062,0.202415148652174,0.10471565725,0.279650017047619,0.68357506468421,0.769833854241379,0.811698963852113,0.833122771176471,0.888641085321429
0.11345137879562,0.0998342533195876,0.202717715521739,0.10476402295,0.280340471095238,0.684994855736842,0.771540955068965,0.813418351,0.834644444235294,0.890775746178571
0.114408160430657,0.100703050639175,0.204415127673913,0.1060215681,0.282667173285714,0.687564327947368,0.774258906724138,0.816587037401408,0.837989120352941,0.898960692892857
0.114302071970803,0.100594620824742,0.204276638586957,0.10581258,0.282488298142857,0.687389760421053,0.774236561172414,0.81632495478169,0.837559990352941,0.894955222678571
0.17135699759854,0.16791698185567,0.234209935326087,0.28725289605,0.339449652666667,0.406311751263158,0.452471698862069,0.503150090042254,0.528154425735294,0.622008121428571
0.171875485043796,0.168363409020619,0.235225696369565,0.28824779465,0.341654248952381,0.410233159631579,0.456704815068966,0.507364686816901,0.532711017676471,0.627832876571429
0.171218869678832,0.167691814412371,0.234574605173913,0.2869516869,0.340453425285714,0.410201117421053,0.456592255137931,0.507051601661972,0.532152719382353,0.624792930714286
0.17071990510219,0.167144924237113,0.23418175573913,0.28564180665,0.339999629,0.412513418736842,0.459695353586207,0.510113534098592,0.535258479794118,0.625910694821429
0.170075333875912,0.16643282928866,0.233507918630435,0.2838544652,0.338539782190476,0.412858612210526,0.460032224,0.5101911325,0.535215953882353,0.62749011125
0.169390955262774,0.165785304371134,0.232472042195652,0.2827309462,0.337142037047619,0.410855061315789,0.457900633586207,0.508102723478873,0.533047828911765,0.627057392
0.169370408284672,0.165799186257732,0.232317466934783,0.2831113664,0.33704147847619,0.409484448263158,0.456529925034483,0.506773026007042,0.531570378117647,0.626513915
0.169277787080292,0.165729096886598,0.232151648326087,0.28329141125,0.337219324,0.409403838947368,0.456475916724138,0.506835160415493,0.531994303911765,0.625039637714286
0.170026724693431,0.166482761391753,0.232987339326087,0.28450100625,0.338358936857143,0.410019933789474,0.456888317034483,0.507312296373239,0.532417253823529,0.624854431535714
0.170097538423358,0.166540220938144,0.2330907335,0.28477158415,0.338573489809524,0.409589712105263,0.456497962413793,0.506899000866197,0.531954183205882,0.624652675214286
0.18138824629927,0.178072115216495,0.238697187217391,0.2763611124,0.323849967095238,0.390527399368421,0.433076917310345,0.481362553929577,0.505698977352941,0.600070923892857
0.18162872929927,0.178163974247423,0.239531255304348,0.27586867375,0.324586716380952,0.395530203052632,0.438822257758621,0.487268070908451,0.511441530205882,0.608597623535714
0.181029858072993,0.177605885134021,0.238868908043478,0.27565605535,0.323874262952381,0.393875996105263,0.436985003896552,0.485089247760563,0.509157887647059,0.601478364678571
0.180801835649635,0.177384610154639,0.238522010891304,0.27519285985,0.323448400857143,0.393233327736842,0.436252123758621,0.484406229464789,0.508590921382353,0.603378180321429
0.181181690372263,0.177679476206186,0.239004928347826,0.27468139455,0.323596359380952,0.396039199157895,0.439435229655172,0.487827556408451,0.512028348382353,0.606580910714286
0.181252535919708,0.177798465206186,0.238947717804348,0.27479671075,0.323437993238095,0.394900242894737,0.438210680103448,0.486585690197183,0.510857148588235,0.6066555955
0.180798334270073,0.177273637917526,0.239129996847826,0.27544117975,0.324096498809524,0.395673734,0.439011481413793,0.486988839204225,0.511013939558824,0.603884461214286
0.180365811167883,0.176911834824742,0.238455366391304,0.27523585275,0.323317169285714,0.393259806052632,0.436175229206897,0.48393849715493,0.507989011588235,0.598242160285714
0.180268307072993,0.17679187243299,0.2384051695,0.2750349078,0.323400013142857,0.393993314789474,0.437101512241379,0.48516033565493,0.509171072,0.6024730465
0.179953636810219,0.176509200649485,0.237830934217391,0.2749605529,0.322659106142857,0.391964667684211,0.434798266758621,0.482681371,0.506764626147059,0.598311391357143
0.0774604766131387,0.0658926006701031,0.149800993913043,0.06518431045,0.220318153333333,0.61052033968421,0.707681451862069,0.754287255253521,0.778569962088235,0.821589328535714
0.0774773421167883,0.0658036893814433,0.150200168673913,0.06491220485,0.220831627904762,0.613128563473684,0.710686908965517,0.757458724612676,0.781723065147059,0.823871075392857
0.077259093810219,0.0656347998041237,0.149856126586957,0.06469804475,0.220463454095238,0.612227072368421,0.710022911551724,0.756876501485915,0.781353231264706,0.8269214335
0.076843020649635,0.0651468742989691,0.149689252434783,0.0638614917,0.220258629714286,0.614788166210526,0.713061126241379,0.76022628393662,0.784534826823529,0.827508125678571
0.0768960856788321,0.0651271320721649,0.150079223608696,0.0636663708,0.220986186238095,0.617711448157895,0.716550073551724,0.764043753323944,0.788572994029412,0.834430002178571
0.0771014265985401,0.0653635635360825,0.15031768373913,0.0640377978,0.221289611952381,0.616875040105263,0.715419552103448,0.762926258802817,0.787627029147059,0.833065635035714
0.0767121189051095,0.0650297634123711,0.149564869043478,0.0639515119,0.220401011238095,0.614648077842105,0.71287824937931,0.760221097605634,0.784832264882353,0.828873663071429
0.0766627763211679,0.0649488941752577,0.149635820347826,0.0637710331,0.22054757452381,0.615877519789474,0.714757452068966,0.762388054640845,0.787084543676471,0.832257007642857
0.0763668646861314,0.0646726210515464,0.14928144726087,0.0633435028,0.22010666447619,0.616035036789474,0.714955362275862,0.762218774978873,0.787026741911765,0.825700772607143
0.0764540392773723,0.0647978124329897,0.149073209630435,0.0635875437,0.219790694666667,0.614093157578947,0.712829642310345,0.760192845950704,0.784764408088235,0.826995890964286
0.0691679923576642,0.0636283695773196,0.107073332804348,0.0666611924,0.150458029666667,0.479806322263158,0.58429250937931,0.612599032387324,0.627608010735294,0.649444547571429
0.0692492478394161,0.0636970888247423,0.10717622876087,0.0667146718,0.150578048285714,0.479358098368421,0.58319688837931,0.611289941626761,0.626190823617647,0.645218749142857
0.0693878634233577,0.063857969185567,0.107167403217391,0.0672261311,0.150664188333333,0.477514809421053,0.580611052172414,0.608647901514085,0.623561234352941,0.645652042071429
0.0682200797664234,0.0626903800824742,0.105822396369565,0.0653822209,0.149082233809524,0.479777951526316,0.584568724896552,0.612440136359155,0.627093579117647,0.645582116571429
0.0681855448248175,0.0626439813298969,0.105886152130435,0.06530833235,0.149108964047619,0.480685324210526,0.585830657965517,0.61398056456338,0.628983600617647,0.647262093535714
0.069825037649635,0.0643026201340206,0.1077296605,0.0678198809,0.151293552,0.476450024052632,0.578793243793103,0.606756596422535,0.621770364764706,0.640418462571429
0.0701845685620438,0.0646803938041237,0.108082324673913,0.06858831995,0.151783544428571,0.474837829842105,0.576335923068966,0.604138774978873,0.618842838235294,0.637155394142857
0.0703593767007299,0.0648760811958763,0.108232076869565,0.0688625447,0.152024321,0.474178916315789,0.575578059689655,0.603632135619718,0.618358307735294,0.641844221107143
0.0700193320656934,0.0645000366391753,0.10790683073913,0.0682776036,0.151582750190476,0.475354251105263,0.577222939137931,0.605206177732394,0.620021270941176,0.640205593285714
0.0702257084379562,0.0647090544742268,0.108290937608696,0.0686170446,0.152143775619048,0.475977029263158,0.577910284034483,0.605740335330986,0.620664578882353,0.640104509
0.0750237945109489,0.0719149328041237,0.113345272717391,0.1277883228,0.198258945047619,0.289634047210526,0.33359380962069,0.380014768535211,0.402373338735294,0.483230437214286
0.0776185607445255,0.0745154193092784,0.116697543717391,0.13283462665,0.203760935857143,0.294215763789474,0.338576388482759,0.385831504690141,0.408649413794118,0.491482182107143
0.0770895325474453,0.0739722541340206,0.116319321,0.13265417665,0.203901597047619,0.294663798894737,0.339103894103448,0.386403921485916,0.409090325794118,0.487432201285714
0.0767836713868613,0.0736912623505155,0.115939586434783,0.13259760595,0.204035282571429,0.295057762947368,0.339738485,0.387382673873239,0.410365571970588,0.490272084857143
0.0783037879635037,0.075228472556701,0.117696229717391,0.13560034975,0.206804923,0.296909614,0.342028833655172,0.390139820028169,0.413260038558824,0.496929279392857
0.0782604521824817,0.0752198752783505,0.11767910973913,0.1356402116,0.206922736095238,0.297131243315789,0.342164271827586,0.390364229507042,0.413337822852941,0.496889281714286
0.078633395810219,0.0755674555463918,0.118117972043478,0.13627164865,0.207337842666667,0.297274756421053,0.342186686275862,0.390285770760563,0.413298533882353,0.498640150535714
0.078411690080292,0.0753396372783505,0.117952778173913,0.136170434,0.207411670428571,0.297502422210526,0.342609475137931,0.390830904760563,0.413823916529412,0.495580470107143
0.0797671271824817,0.0767252724020619,0.119430020978261,0.13807856615,0.20833639652381,0.297478876894737,0.342064008827586,0.390021453394366,0.413010287617647,0.496327517178571
0.0801647800291971,0.0771205688453608,0.119869395456522,0.13867744155,0.208776313190476,0.297827459052632,0.342486036896552,0.390451681774648,0.413523781411765,0.495499576357143
0.0421147142408759,0.0365625586804124,0.0753675387608696,0.03210790685,0.0977114725714286,0.432563696421053,0.588694697517241,0.617127374605634,0.632759181676471,0.624762733892857
0.0424071869927007,0.0369329714639175,0.0753737360217391,0.0323747517,0.0972134593333333,0.433543310263158,0.591110213896552,0.619465051309859,0.635050778911765,0.624300146214286
0.0417379306058394,0.0363788922164948,0.0741273584782609,0.03211218695,0.0958386653809524,0.428940159157895,0.585661416172414,0.613748401380282,0.629211772941176,0.616395418678571
0.0445094149708029,0.0387182612989691,0.0797007007391304,0.03439170965,0.102572691666667,0.443988394157895,0.600493122137931,0.628642457556338,0.644258065764706,0.633384646678571
0.0491072823065693,0.0425858471030928,0.089419354,0.03952406695,0.115304047,0.466445896421053,0.623242480275862,0.651745107732394,0.667637875264706,0.663611211607143
0.0481062479270073,0.0419492945670103,0.0862670753478261,0.03894280545,0.111186648047619,0.457424338736842,0.615282169827586,0.643870529443662,0.659680553147059,0.648811702464286
0.0478095185255474,0.0415915466391753,0.0864980440217391,0.03865731515,0.111686097285714,0.459432463157895,0.617800577862069,0.646481389049296,0.662350672117647,0.651118756964286
0.046115890350365,0.0402796243608247,0.082381927826087,0.0370963104,0.106325429571429,0.453205568105263,0.614288638241379,0.643301998894366,0.659402431970588,0.650442904535714
0.0457486986423358,0.0397924978556701,0.0825995298695652,0.0362761559,0.106705227380952,0.453581707421053,0.613935694482759,0.642849031788732,0.658763221735294,0.649115949571429
0.0449218225839416,0.0391451444123711,0.0805795613695652,0.03535963285,0.104098610619048,0.451065528526316,0.612213738724138,0.641204124887324,0.657340817352941,0.6453959905
0.135449311854015,0.128369039536082,0.205930901956522,0.1268314238,0.255594854904762,0.590617185315789,0.671706315206896,0.70151073078169,0.718232650235294,0.740754859178571
0.135801473737226,0.128769544536082,0.206152851630435,0.12750133435,0.256115949,0.590605177157895,0.671670800310345,0.701148221161972,0.717622005029412,0.73766090625
0.135588828291971,0.128552842453608,0.205861356,0.1273498079,0.255616461380952,0.589226198052632,0.670125284896552,0.699786160084507,0.716539979117647,0.737949108964286
0.136029282145985,0.129060613525773,0.206083387282609,0.12813654985,0.256031079095238,0.588373832052632,0.668956971586207,0.698433549866197,0.715118168735294,0.735822606535714
0.136361553240876,0.129419047185567,0.206364131891304,0.12890160255,0.256685244380952,0.587707403105263,0.668420646034483,0.69830515478169,0.715027792588235,0.73592305875
0.133799712846715,0.126726549247423,0.203893470413043,0.1265400251,0.25460835552381,0.585024455842105,0.665580623,0.695751330007042,0.712651537029412,0.735892217892857
0.132143207138686,0.124966940412371,0.202161604847826,0.1248953552,0.253287387714286,0.583206499578947,0.663576580931034,0.693996164598592,0.710775021264706,0.735975903714286
0.133791926656934,0.126731228948454,0.20376471173913,0.1266170624,0.254532051285714,0.583105157789474,0.663093807137931,0.693310253859155,0.710209654794118,0.732893941464286
0.134117323576642,0.127099623061856,0.204151121304348,0.1269975432,0.254722111095238,0.581428600210526,0.661108062793103,0.691150305309859,0.707910751176471,0.732282596357143
0.134111650927007,0.127088095845361,0.204162439565217,0.1270130878,0.254788534095238,0.581234469894737,0.660788098551724,0.690965305929578,0.707547998058824,0.730073658714286
0.0790010568978102,0.0704413367319588,0.136106497913043,0.0666902688,0.183194227047619,0.609630327210526,0.724966064896552,0.75039548256338,0.764179758352941,0.755494317321429
0.0792357712043796,0.0706987481237113,0.136374245217391,0.0672737798,0.183263175952381,0.60618198431579,0.720619176103448,0.746044038823944,0.759860966294118,0.756985829178571
0.0795561964379562,0.0709778682989691,0.136979684326087,0.06751725165,0.184146366666667,0.607716022,0.722177515758621,0.747362133887324,0.761029301323529,0.755706958178571
0.080398198080292,0.0716658130103093,0.138771091195652,0.0682727388,0.186429224761905,0.612071315368421,0.726511342172414,0.751395040359155,0.764957532617647,0.756517052357143
0.0796555498029197,0.071147397628866,0.136767085956522,0.0681477091,0.183150829428571,0.597565252210526,0.709180777827586,0.73398236028169,0.747609932676471,0.743652294464286
0.0801392154306569,0.0716294513505155,0.137430672804348,0.06875806065,0.184028022952381,0.596635354210526,0.707262798965517,0.731899956873239,0.745316792441176,0.743228279142857
0.0800376863649635,0.0715559894329897,0.137235927782609,0.0687901347,0.183621870380952,0.593993853157895,0.704198884344828,0.728903491816901,0.742446033882353,0.739871782107143
0.0823863740364963,0.0735710675463918,0.141630847826087,0.07039620975,0.189473932666667,0.612838701210526,0.725951046517241,0.750924544077465,0.764625662852941,0.759273508642857
0.0824487845839416,0.0736042632061856,0.141805734478261,0.0701742527,0.189966516095238,0.616011395631579,0.730077282862069,0.755180483274648,0.768976836764706,0.763866473571429
0.0816260839124088,0.0728533201649485,0.140456463152174,0.06943835305,0.188052493952381,0.610937291578947,0.724277517241379,0.749074079352113,0.762790775705882,0.759009579321429
0.0719909848175183,0.0661958575876289,0.121360819565217,0.1028986929,0.196628046714286,0.350120832947368,0.409947006206897,0.46375942878169,0.490956511558824,0.568266826571429
0.0722771067007299,0.066566160556701,0.121520831108696,0.10475609565,0.197621204666667,0.349060311052632,0.408893547310345,0.462782453774648,0.490043237558824,0.5678723015
0.0721775504890511,0.066455150443299,0.121326758652174,0.1044379002,0.197382554285714,0.348560433684211,0.408530232068966,0.462365711415493,0.489643859088235,0.568521151928571
