"Blue","Green","Red","NIR1"
0.0324319006619718,0.0684065611358025,0.026524226483871,0.595677675638298
0.0325516787183099,0.0689378379876543,0.0268284913225806,0.608290680546099
0.0313588493380282,0.067429835962963,0.0257123900645161,0.603760928361702
0.0331023866478873,0.0701742336666667,0.0276718976129032,0.615938384609929
0.0329103098169014,0.0700832115802469,0.0278096057096774,0.619838037106383
0.0324033075774648,0.0688223903209877,0.0272999028064516,0.61469281048227
0.0326267427887324,0.0697753977777778,0.0275143421935484,0.621190493446809
0.032537725971831,0.0695809376790123,0.0275829282258065,0.610557500475177
0.0314695805211268,0.0673838495555556,0.0264030140967742,0.60400265935461
0.0313363936901408,0.0672986805925926,0.0272036810322581,0.597994029560284
0.039558096971831,0.0892971600123457,0.0335144718709677,0.724229298517731
0.0393720054788732,0.0898063364197531,0.0333230736129032,0.723942845099291
0.0388664221690141,0.0883563252222222,0.0328509419677419,0.721884694397163
0.0381679770140845,0.0864372612716049,0.0322485880322581,0.723380344787234
0.0385577056619718,0.0873640407530864,0.0325649020967742,0.725799392744681
0.0382638773380282,0.086983347962963,0.0323558210322581,0.723869401574468
0.0380717381126761,0.0866757279382716,0.032177421,0.72314552735461
0.0380934887464789,0.0869330158148148,0.0321479749032258,0.723834598439716
0.0387065420985915,0.0882659860123457,0.0326367846774194,0.726870052780142
0.0386284651408451,0.0875419140123457,0.0325073126451613,0.723547984453901
0.0485639453380282,0.105930186469136,0.0426586112903226,0.70114617029078
0.0482104990140845,0.105507797617284,0.0420593489354839,0.703240905865248
0.0477343357323944,0.104620999740741,0.0417643554193548,0.703373793134752
0.0476921576760563,0.104571350679012,0.0418583361935484,0.703276872992908
0.0480986968169014,0.105283830283951,0.0422698895483871,0.706071196219858
0.0472877531267606,0.103811732728395,0.0412852063870968,0.70239518458156
0.0474129333380282,0.10397659908642,0.0414046043870968,0.702645974460993
0.0474103373802817,0.103886106790123,0.0413644910322581,0.702367543574468
0.0484544674225352,0.106228694,0.0425472143870968,0.706217940702128
0.048451317,0.107018927493827,0.0424992160645161,0.71197475712766
0.0440334844929577,0.085755056,0.0409035525483871,0.647295638035461
0.0449726344225352,0.0869114925802469,0.0424857861612903,0.648217710751773
0.0438467587464789,0.0846093573580247,0.040304395,0.645733118106383
0.0419081091126761,0.0803459025432099,0.0378550185483871,0.626970595120567
0.0452208147464789,0.0878140239382716,0.0417125797419355,0.658959918475177
0.0454271455774648,0.0881114270864198,0.041922114483871,0.660968595801418
0.044967688971831,0.0876257210987654,0.0414314530322581,0.661757650297872
0.0457892056338028,0.0883673390246914,0.0427524891935484,0.657782160531915
0.0464421075492958,0.0893405640864198,0.0431787023870968,0.664185190411347
0.0421559352112676,0.0805447038765432,0.038510484516129,0.627010903992908
0.0325439711549296,0.0600073715185185,0.0269758199677419,0.564806426446809
0.0321318066619718,0.0591621871851852,0.0267033949354839,0.566240755546099
0.0318648072535211,0.0589700991111111,0.0264755809032258,0.568732584971631
0.0307685263239437,0.0571062950987654,0.0256175187096774,0.567207636765957
0.0308187596197183,0.0569858161604938,0.0255837576451613,0.569949243276596
0.0329303274647887,0.0608818578395062,0.0275034879354839,0.58272496764539
0.0322211780985915,0.0593369020617284,0.0268624091290323,0.582545451893617
0.0307471663802817,0.0568395091234568,0.0254879158064516,0.575224933829787
0.0311191001690141,0.0574755425432099,0.0258398948709677,0.57383759587234
0.0314404191690141,0.0579349331111111,0.0261074799354839,0.574594766255319
0.0415628921126761,0.0829031186172839,0.0354798743225806,0.650898186539007
0.0393318368591549,0.0780816608024691,0.0333902201290323,0.645990853411348
0.039622364915493,0.0785201060123457,0.0334259222258065,0.649799985134752
0.0373824414507042,0.0738275976790123,0.0317291777096774,0.636898874177305
0.0377753716056338,0.0747781578765432,0.0316143414516129,0.649040535106383
0.0380129366338028,0.075469593037037,0.0317110464193548,0.648117499914894
0.0380460838309859,0.0756518260123457,0.0320487506129032,0.643985794723404
0.0378062392535211,0.0747993635185185,0.0320918402580645,0.640909563553192
0.0386034084788732,0.0762783422839506,0.032856473516129,0.645237563028369
0.0375356564788732,0.0739705184197531,0.0318745621935484,0.637840831283688
0.05608385,0.0920420467283951,0.072696112483871,0.394708680049645
0.054957533,0.0906800978641975,0.0711350060645161,0.392747759510638
0.0563161941126761,0.0926414879012346,0.072915281483871,0.396588039368794
0.0567745020704225,0.0929181367530864,0.0733881411290323,0.398087859765957
0.0575969017605634,0.0944467434074074,0.074142571483871,0.403998851120567
0.0577420086901408,0.0941233228271605,0.0746048190322581,0.399715133730496
0.0564350133380282,0.0919483447407407,0.0733264963225806,0.391526784971631
0.0567613382676056,0.0926670796419753,0.0736679647096774,0.393531443375887
0.0568297489295775,0.0927725702098765,0.0739486508709677,0.393008106574468
0.0550794304647887,0.0899940462345679,0.0717405120967742,0.384336167695035
0.0929830106619718,0.162553999864198,0.104807293,0.754977488893617
0.0928478976478873,0.162583887296296,0.104804118774194,0.755897075510638
0.093386491056338,0.162365437222222,0.106050278322581,0.753422947836879
0.0945713922253521,0.162919463851852,0.107735580387097,0.751165755205674
0.0948577769295775,0.162666892814815,0.108329634870968,0.749663692666667
0.0953834007605634,0.163097700345679,0.108742425935484,0.749122750085106
0.0953919302676056,0.161949636037037,0.108962657419355,0.744769134397163
0.0954228564647887,0.161638344444444,0.108783128677419,0.740373952283688
0.0949861291126761,0.161225029333333,0.108298525419355,0.739014048347518
0.0954348431126761,0.162069666222222,0.108889145225806,0.740651618780142
0.0873022396901409,0.183380309679012,0.0967072958709677,0.804878573312057
0.0887257776478873,0.185629018148148,0.0991054660967742,0.806973681702128
0.0882606554788732,0.185003546395062,0.0984013759677419,0.806375205687943
0.0878233756619718,0.184060112950617,0.0975094430645161,0.805287818765957
0.0885838875211268,0.185085742654321,0.0986133280967742,0.805391040120567
0.0872087379859155,0.183760414506173,0.0965629851612903,0.806780436914894
0.0889080488732394,0.185522669592593,0.0990022792580645,0.806631829617021
0.0886973492535211,0.185788847049383,0.0989117530967742,0.808301667489362
0.0894702608591549,0.18743554991358,0.100254338290323,0.811410037198582
0.0893845471690141,0.187270210296296,0.0999708935483871,0.811171414524823
0.165314056014084,0.230177705037037,0.302261421935484,0.496552210368794
0.165709117774648,0.231146249925926,0.303430198870968,0.500848777347518
0.165004951464789,0.230432375,0.302054026967742,0.500593752191489
0.164450423112676,0.229968428950617,0.300475942935484,0.50361882751773
0.163686130647887,0.229239224753086,0.29845893183871,0.503754460439716
0.163060229056338,0.228253600530864,0.297368426387097,0.501634251978723
0.163101467309859,0.228140703666667,0.297795216451613,0.50028159835461
0.163047406366197,0.227988909407407,0.29808745916129,0.500329038638298
0.16380233371831,0.228836531135802,0.299311755741935,0.500832714914894
0.163851919676056,0.228955717765432,0.299637134645161,0.500398613588652
0.175572905309859,0.234404443345679,0.288410503064516,0.475149155141844
0.175545344267606,0.235147781024691,0.287697127903226,0.481025549
0.175003623126761,0.234554234012346,0.28754282116129,0.478873815886525
0.174778583802817,0.234227178567901,0.287112892645161,0.478226529723404
0.175017918492958,0.234606351160494,0.286336154354839,0.481559306198582
0.175175676070423,0.234563788790123,0.286450036870968,0.480327448042553
0.174600344042254,0.234820299975309,0.287122633354839,0.480805134851064
0.17428199143662,0.23418483808642,0.287096433741935,0.477819296148936
0.174135459225352,0.23415797017284,0.286914324580645,0.478924425815603
0.173874646985915,0.23363542117284,0.286874159064516,0.476530799191489
0.0566485578732394,0.135791171814815,0.0598454437741935,0.748613150553191
0.0565089616478873,0.136080282432099,0.0594682657096774,0.751771019758865
0.0563555658450704,0.135773630938272,0.0593821848387097,0.751193441425532
0.0557977798873239,0.135555128246914,0.0583815422903226,0.754473031184397
0.0557473444507042,0.13585100662963,0.0581918122580645,0.758292565801418
0.0559741371830986,0.136124839308642,0.0586063720967742,0.757190515510638
0.0557046894507042,0.135461750037037,0.0585653367096774,0.754521824241135
0.0555900414929577,0.135501220753086,0.0582781986451613,0.756627846702128
0.055315781971831,0.135152023864198,0.0579034640645161,0.75650149764539
0.0555061301126761,0.134992664641975,0.0581061941612903,0.754455864276596
0.0590064435774648,0.0994939658518519,0.065481082,0.609176321503546
0.0590544640422535,0.0996152222716049,0.0656015841290323,0.607868733957447
0.0592447285352113,0.0996463008518518,0.0660670908709677,0.605255197468085
0.0580741027183099,0.0982890849753086,0.0642444367096774,0.609046403113475
0.0579956684084507,0.0983715598148148,0.0641551153870968,0.610579897539007
0.0597130857887324,0.100204415493827,0.0668837394516129,0.603363379007092
0.0601016745070423,0.100576648901235,0.0676212033225806,0.600746050163121
0.0603009671267606,0.100719360358025,0.0679042820967742,0.600243861304965
0.0599195868591549,0.100392044839506,0.0673126705806452,0.601833477212766
0.0600984953521127,0.100759669493827,0.0675373210322581,0.602430874673759
0.0694534746760563,0.110415901580247,0.130482985967742,0.373819642212766
0.072039664915493,0.113758829641975,0.135875615806452,0.379522690390071
0.0715063227323944,0.113348243728395,0.135645494709677,0.380131653092199
0.0712313578169014,0.112987360024691,0.135597944129032,0.381100658333333
0.0728150819295775,0.114724601024691,0.138935115483871,0.383726591276596
0.0728085015352113,0.114722176469136,0.139007808612903,0.383948818794326
0.0731464976197183,0.115154757777778,0.139605785677419,0.383903884219858
0.0729138867183099,0.114990215012346,0.139539553129032,0.384372832624113
0.0743124445774648,0.11644158062963,0.141544065193548,0.383619698092199
0.0747149169014085,0.116886405938272,0.142203612645161,0.384017850304965
0.0321570735352113,0.0681956449753086,0.0285706282580645,0.613642559446808
0.0325541008732394,0.0682526150617284,0.0289366149677419,0.616046785765958
0.0320781407183099,0.0671731837407407,0.0287582693870968,0.610328868567376
0.034124067,0.072098449654321,0.0304751417096774,0.625267715326241
0.0375192271549296,0.0809545719753086,0.0349758406451613,0.648340556390071
0.0370655542957746,0.0783578565925926,0.0347674610967742,0.640447881794326
0.0366914653380282,0.0784619674197531,0.0343232796451613,0.643048084964539
0.0356214301830986,0.074792576037037,0.0331300252903226,0.639833831297872
0.0350730942535211,0.0748680619135803,0.0322741995483871,0.639384994510638
0.0345508024929577,0.0730089741728395,0.0315792922580645,0.637752258085106
0.120997719450704,0.192642558,0.118277909903226,0.698069317390071
0.121440012112676,0.192981152098765,0.119037907258065,0.697734163390071
0.12123246315493,0.192696133123457,0.118844882709677,0.696366251787234
0.121777798647887,0.192997640567901,0.119702015032258,0.694977843177305
0.122158136647887,0.19333899108642,0.12051614016129,0.694803559921986
0.119425481704225,0.190823488308642,0.11818274483871,0.692229947787234
0.117625635760563,0.189116881283951,0.116577290548387,0.690447255602837
0.119441946042254,0.190717824061728,0.118338784225806,0.689824057049645
0.11983042615493,0.191062259419753,0.118689871354839,0.68766747487234
0.119813251873239,0.191093095555556,0.118755894322581,0.687484100425532
0.0631973971690141,0.124594032827161,0.061975604,0.747488877794326
0.0634811057887324,0.124867981518519,0.0625349207741936,0.74314577670922
0.0637025511267606,0.125467352839506,0.0626617081935484,0.744510703907801
0.0642883502816901,0.127127345691358,0.0632528951935484,0.748555545730496
0.0639690412112676,0.125276123111111,0.0634296458064516,0.731185377992908
0.0644394345915493,0.12592496362963,0.0639079980322581,0.729119611446808
0.0643867905774648,0.125714739234568,0.0639918479354839,0.726124374751773
0.066106613028169,0.129811790864198,0.0652147241612903,0.748126976609929
0.066093819056338,0.130010019135802,0.0650184639677419,0.752322702319149
0.0654298583521127,0.128702923728395,0.0643118689354839,0.74627619341844
0.0615681729014085,0.115000272950617,0.102690564870968,0.45697968093617
0.0620185126619718,0.115308261950617,0.104708523612903,0.456010820716312
0.0619170598309859,0.115105142148148,0.104555647774194,0.455560854170213
0.0620310025915493,0.115435759098765,0.104275868612903,0.456315232460993
0.0617531968309859,0.114881071493827,0.104211441032258,0.455358275326241
0.062333247084507,0.115427891444444,0.105651121064516,0.454919754035461
0.0623797221408451,0.115600516135802,0.105357203967742,0.455923631333333
0.0621148221267606,0.114895145320988,0.105558168580645,0.454745942163121
0.062448969028169,0.115157438839506,0.106901267580645,0.454838745148936
0.0628649294225352,0.11567334308642,0.107632184258065,0.456855353496454
0.0430770517464789,0.0898127041481482,0.0386489608064516,0.780301718312057
0.0426591684647887,0.0887670370246914,0.0380203187096774,0.776936541567376
0.0433617364507042,0.0893746537530864,0.0383199189677419,0.777270752907801
0.0421114872816901,0.0864651415185185,0.0372128952903226,0.765849371524823
0.0406928558028169,0.0834273179259259,0.0360320535483871,0.75888411587234
0.0407896975774648,0.0839077016296296,0.0361759653225806,0.758955441843972
0.0413477994929577,0.0843901132098765,0.0368809382258065,0.757963584858156
0.041861405084507,0.0829074899753086,0.0369980331612903,0.748769811921986
0.0409405571267606,0.0817634118765432,0.0357992411612903,0.746900875822695
0.0402674890985915,0.0798130468148148,0.0353560599354839,0.740059856283688
